               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  66,            0.028325,            0.014617,             0.01863,             0.82247,             0.74386,             0.84206,             0.59537,            0.023795,           0.0065497,            0.023426,          9.1811e-05,          9.1811e-05,          9.1811e-05
                  67,             0.02773,            0.014533,            0.017541,             0.83415,             0.72693,             0.83259,             0.58901,            0.023685,           0.0064857,            0.024457,          9.1565e-05,          9.1565e-05,          9.1565e-05
                  68,            0.027671,            0.014259,            0.017411,             0.82691,             0.75414,             0.85391,             0.61349,            0.023488,           0.0065345,            0.023247,          9.1315e-05,          9.1315e-05,          9.1315e-05
                  69,            0.027589,            0.014434,            0.017679,             0.74533,             0.83829,             0.85061,             0.60277,            0.023517,           0.0065405,            0.022258,          9.1062e-05,          9.1062e-05,          9.1062e-05
                  70,            0.027237,            0.014523,            0.016295,             0.87571,             0.74831,             0.86158,             0.62421,            0.022632,           0.0064162,            0.021263,          9.0806e-05,          9.0806e-05,          9.0806e-05
                  71,            0.027351,            0.014419,            0.017729,             0.78866,             0.76635,             0.83543,              0.5988,            0.023293,           0.0064382,            0.024726,          9.0546e-05,          9.0546e-05,          9.0546e-05
                  72,            0.026942,            0.014243,            0.016707,             0.81001,             0.79909,             0.86757,             0.62507,            0.022688,           0.0063991,            0.021454,          9.0284e-05,          9.0284e-05,          9.0284e-05
                  73,            0.027041,            0.014353,            0.015868,             0.83137,             0.75521,             0.84919,               0.615,            0.022492,           0.0064818,            0.022263,          9.0018e-05,          9.0018e-05,          9.0018e-05
                  74,            0.027093,            0.014038,            0.015521,             0.78437,             0.78166,             0.85112,             0.61358,            0.022632,           0.0062791,            0.022022,          8.9748e-05,          8.9748e-05,          8.9748e-05
                  75,            0.026425,            0.014099,            0.016276,             0.81303,             0.77706,              0.8549,             0.62103,            0.022772,           0.0063757,            0.021615,          8.9476e-05,          8.9476e-05,          8.9476e-05
                  76,            0.026244,            0.014016,            0.015701,              0.7891,             0.78398,             0.84478,             0.61435,            0.022358,           0.0063019,            0.022861,          8.9201e-05,          8.9201e-05,          8.9201e-05
                  77,            0.026194,            0.014044,            0.016702,              0.8013,             0.80496,             0.85832,             0.62847,            0.022184,           0.0063258,            0.021771,          8.8922e-05,          8.8922e-05,          8.8922e-05
                  78,             0.02592,            0.013706,            0.014721,             0.79537,              0.7832,             0.84642,             0.61388,             0.02255,           0.0064068,            0.022623,           8.864e-05,           8.864e-05,           8.864e-05
                  79,            0.026429,            0.013667,            0.015352,             0.83437,             0.80182,             0.86591,             0.63585,            0.021845,           0.0063874,            0.021493,          8.8356e-05,          8.8356e-05,          8.8356e-05
                  80,            0.026166,             0.01374,            0.015073,             0.79792,              0.8224,             0.87248,              0.6412,            0.021874,           0.0063142,            0.020974,          8.8068e-05,          8.8068e-05,          8.8068e-05
                  81,            0.025932,             0.01375,            0.014916,             0.84262,             0.76239,             0.85334,             0.62247,            0.022037,           0.0061968,            0.022103,          8.7777e-05,          8.7777e-05,          8.7777e-05
                  82,            0.025726,            0.014048,            0.015002,              0.7918,             0.79994,             0.85889,             0.63121,            0.021808,           0.0062275,            0.020992,          8.7483e-05,          8.7483e-05,          8.7483e-05
                  83,             0.02559,            0.013651,            0.014846,             0.79436,             0.80562,             0.85524,             0.62874,            0.021882,           0.0062513,            0.022178,          8.7186e-05,          8.7186e-05,          8.7186e-05
                  84,            0.025827,            0.013845,            0.015034,             0.81521,             0.77374,             0.86161,             0.63814,            0.021256,           0.0062225,            0.022049,          8.6887e-05,          8.6887e-05,          8.6887e-05
                  85,             0.02521,            0.013559,            0.014203,             0.83222,             0.78019,              0.8605,              0.6302,            0.021864,           0.0061864,            0.020332,          8.6584e-05,          8.6584e-05,          8.6584e-05
                  86,            0.025514,            0.014006,            0.015036,             0.84814,             0.77229,             0.85696,              0.6253,            0.021612,           0.0063463,            0.021628,          8.6278e-05,          8.6278e-05,          8.6278e-05
                  87,            0.025057,            0.013889,             0.01438,             0.80754,             0.82306,             0.87509,             0.65493,            0.021544,           0.0061605,            0.020314,           8.597e-05,           8.597e-05,           8.597e-05
                  88,            0.024549,            0.013468,            0.013827,             0.77847,             0.83305,             0.86198,              0.6408,            0.021187,           0.0060086,             0.02128,          8.5659e-05,          8.5659e-05,          8.5659e-05
                  89,            0.024563,            0.013096,            0.014467,             0.82836,             0.82396,             0.88471,              0.6604,            0.021298,           0.0061011,            0.019403,          8.5344e-05,          8.5344e-05,          8.5344e-05
                  90,            0.024593,            0.013428,            0.013505,             0.83309,             0.79556,             0.87045,             0.64603,            0.021433,           0.0061355,             0.02084,          8.5027e-05,          8.5027e-05,          8.5027e-05
                  91,            0.024695,             0.01344,            0.013284,             0.83629,             0.81613,             0.88696,             0.66026,            0.021142,           0.0060668,            0.017538,          8.4708e-05,          8.4708e-05,          8.4708e-05
                  92,            0.024255,             0.01324,            0.012726,             0.81017,              0.8061,             0.86397,             0.63482,            0.021133,           0.0061752,            0.021493,          8.4385e-05,          8.4385e-05,          8.4385e-05
                  93,            0.024817,            0.013595,            0.013911,             0.81435,             0.80488,             0.86487,             0.65195,            0.021095,           0.0061203,            0.021841,           8.406e-05,           8.406e-05,           8.406e-05
                  94,            0.024295,            0.013031,            0.013708,             0.83891,             0.77297,             0.87145,             0.65098,            0.021146,           0.0061778,            0.020888,          8.3732e-05,          8.3732e-05,          8.3732e-05
                  95,            0.024759,            0.013059,            0.014091,             0.83477,             0.82765,              0.8869,             0.65676,            0.021394,           0.0061109,              0.0182,          8.3401e-05,          8.3401e-05,          8.3401e-05
                  96,            0.023991,            0.013425,             0.01316,             0.85745,             0.80066,             0.87866,             0.66131,            0.020472,           0.0060235,            0.018662,          8.3068e-05,          8.3068e-05,          8.3068e-05
                  97,            0.024177,            0.013187,             0.01305,             0.79552,             0.82351,             0.87197,             0.65259,            0.020867,           0.0060891,            0.020493,          8.2732e-05,          8.2732e-05,          8.2732e-05
                  98,             0.02417,            0.012966,             0.01374,             0.82944,             0.81432,             0.87583,             0.65636,            0.020773,           0.0060336,            0.019469,          8.2394e-05,          8.2394e-05,          8.2394e-05
                  99,            0.023915,            0.012942,            0.012367,             0.82682,             0.81728,             0.87053,             0.65587,            0.020488,           0.0059851,            0.021087,          8.2052e-05,          8.2052e-05,          8.2052e-05
                 100,            0.023992,            0.012875,            0.013002,               0.818,               0.827,             0.87682,             0.65936,            0.020321,           0.0059871,            0.020512,          8.1709e-05,          8.1709e-05,          8.1709e-05
                 101,            0.023692,            0.013428,            0.012608,             0.81923,             0.83702,               0.885,             0.67033,            0.020308,           0.0060193,            0.018398,          8.1363e-05,          8.1363e-05,          8.1363e-05
                 102,            0.023309,            0.012886,            0.012618,             0.82437,             0.82614,             0.88296,             0.65832,            0.020545,           0.0059803,            0.019417,          8.1014e-05,          8.1014e-05,          8.1014e-05
                 103,            0.023814,            0.012941,            0.013156,             0.84385,             0.82511,              0.8829,             0.66121,            0.020504,           0.0060627,            0.019735,          8.0663e-05,          8.0663e-05,          8.0663e-05
                 104,            0.023463,            0.013089,            0.012165,             0.83046,             0.80261,              0.8777,             0.66181,            0.020118,            0.005989,             0.02154,           8.031e-05,           8.031e-05,           8.031e-05
                 105,            0.022601,             0.01282,             0.01152,             0.86506,              0.7825,             0.88015,             0.66389,            0.020482,           0.0059601,            0.019073,          7.9954e-05,          7.9954e-05,          7.9954e-05
                 106,            0.022342,             0.01268,            0.011542,              0.8433,             0.81325,             0.88061,             0.67115,             0.01989,           0.0059235,            0.019198,          7.9595e-05,          7.9595e-05,          7.9595e-05
                 107,            0.022765,            0.012562,            0.011779,             0.83178,             0.81628,             0.88434,             0.67801,            0.019929,           0.0058925,            0.020069,          7.9235e-05,          7.9235e-05,          7.9235e-05
                 108,             0.02236,            0.012452,            0.011443,             0.86534,              0.7888,             0.88306,             0.67891,            0.019974,           0.0058732,            0.019845,          7.8872e-05,          7.8872e-05,          7.8872e-05
                 109,            0.022948,            0.012641,            0.011439,             0.81838,              0.8459,             0.89137,             0.67608,              0.0201,           0.0059078,            0.019236,          7.8507e-05,          7.8507e-05,          7.8507e-05
                 110,            0.022548,            0.012611,            0.010836,             0.86234,             0.83045,             0.90048,             0.69133,            0.019759,           0.0058595,            0.017922,          7.8139e-05,          7.8139e-05,          7.8139e-05
