               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  66,            0.028567,            0.011555,            0.023072,             0.72151,             0.77728,             0.81374,             0.58475,              0.0241,           0.0050965,            0.027133,          9.1811e-05,          9.1811e-05,          9.1811e-05
                  67,             0.02798,            0.011125,            0.021761,             0.72804,             0.75296,             0.81334,             0.58436,            0.023767,           0.0051664,             0.02754,          9.1565e-05,          9.1565e-05,          9.1565e-05
                  68,            0.027815,            0.011435,            0.021546,             0.79653,             0.70334,             0.81626,             0.59684,            0.023854,           0.0049941,            0.028458,          9.1315e-05,          9.1315e-05,          9.1315e-05
                  69,            0.027355,            0.011385,            0.020393,             0.74954,             0.79076,             0.82914,             0.60474,             0.02306,           0.0049641,            0.025527,          9.1062e-05,          9.1062e-05,          9.1062e-05
                  70,            0.026901,            0.011179,            0.020272,             0.78948,             0.74329,             0.82865,              0.6083,            0.022742,           0.0049917,            0.026088,          9.0806e-05,          9.0806e-05,          9.0806e-05
                  71,            0.027364,            0.011153,            0.019347,             0.79406,             0.74872,             0.84028,             0.61255,            0.022576,           0.0049695,            0.025831,          9.0546e-05,          9.0546e-05,          9.0546e-05
                  72,            0.027494,            0.011108,            0.019214,             0.80783,             0.75381,             0.84957,             0.62472,            0.022381,           0.0048801,            0.025534,          9.0284e-05,          9.0284e-05,          9.0284e-05
                  73,            0.027007,            0.011209,            0.019432,             0.80775,             0.75261,             0.83574,             0.61963,            0.022479,           0.0048592,            0.025155,          9.0018e-05,          9.0018e-05,          9.0018e-05
                  74,            0.026816,            0.011016,            0.018853,              0.8052,             0.71395,             0.83292,             0.61012,            0.022597,            0.004957,            0.026568,          8.9748e-05,          8.9748e-05,          8.9748e-05
                  75,            0.026573,            0.010898,            0.018214,             0.75346,             0.78529,             0.84159,             0.61641,            0.022763,           0.0049433,            0.026174,          8.9476e-05,          8.9476e-05,          8.9476e-05
                  76,            0.026571,            0.011044,            0.018485,             0.77151,             0.78086,             0.84464,             0.62137,            0.022381,           0.0049765,            0.024927,          8.9201e-05,          8.9201e-05,          8.9201e-05
