               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  85,            0.021759,           0.0097027,            0.016492,             0.81486,             0.73634,             0.83337,              0.6461,            0.019252,           0.0049614,            0.024299,          8.6584e-05,          8.6584e-05,          8.6584e-05
                  86,            0.022049,           0.0096633,            0.015606,             0.79697,             0.77606,             0.84689,             0.64883,            0.019265,           0.0048449,            0.022576,          8.6278e-05,          8.6278e-05,          8.6278e-05
                  87,            0.021759,           0.0096016,            0.016028,             0.80574,             0.76007,             0.84657,             0.65329,            0.019396,           0.0047396,            0.023659,           8.597e-05,           8.597e-05,           8.597e-05
                  88,            0.021936,           0.0098302,            0.015743,             0.82609,             0.78133,             0.85385,             0.65898,            0.018984,           0.0049044,            0.022207,          8.5659e-05,          8.5659e-05,          8.5659e-05
                  89,            0.021333,            0.009596,            0.014723,             0.86456,              0.7575,             0.86637,             0.67702,            0.018642,           0.0047323,            0.021233,          8.5344e-05,          8.5344e-05,          8.5344e-05
                  90,            0.021844,           0.0096467,            0.015564,             0.80536,             0.77389,             0.84545,             0.66062,            0.018747,           0.0048599,            0.022993,          8.5027e-05,          8.5027e-05,          8.5027e-05
                  91,            0.021582,           0.0096447,            0.014957,             0.80725,             0.79808,             0.86724,             0.67396,            0.018668,           0.0046587,            0.020704,          8.4708e-05,          8.4708e-05,          8.4708e-05
                  92,            0.021644,           0.0096626,            0.016168,             0.79611,             0.76958,             0.84152,             0.64974,            0.019048,           0.0047732,            0.023784,          8.4385e-05,          8.4385e-05,          8.4385e-05
                  93,            0.021188,           0.0094036,            0.014819,             0.77018,             0.79638,             0.86123,              0.6687,            0.019161,           0.0047275,            0.023162,           8.406e-05,           8.406e-05,           8.406e-05
                  94,            0.021035,           0.0094201,            0.015798,             0.79602,             0.80575,             0.86763,             0.67677,            0.018994,           0.0048333,            0.021429,          8.3732e-05,          8.3732e-05,          8.3732e-05
                  95,            0.020975,           0.0094001,            0.013867,             0.84974,             0.79496,             0.87214,             0.68063,            0.018576,           0.0046534,            0.022051,          8.3401e-05,          8.3401e-05,          8.3401e-05
                  96,            0.021069,           0.0095672,            0.014353,             0.81678,             0.78986,             0.86989,             0.67589,            0.018571,           0.0047491,            0.021379,          8.3068e-05,          8.3068e-05,          8.3068e-05
                  97,            0.021222,           0.0092529,            0.014562,             0.82143,             0.83476,              0.8687,             0.69206,            0.018267,           0.0046325,            0.021986,          8.2732e-05,          8.2732e-05,          8.2732e-05
                  98,            0.020762,            0.009302,            0.014004,             0.83537,             0.80666,             0.87939,             0.68586,             0.01833,           0.0047049,            0.020076,          8.2394e-05,          8.2394e-05,          8.2394e-05
                  99,            0.020544,           0.0093758,            0.013294,             0.82099,             0.81792,             0.87467,             0.69045,            0.018082,           0.0046719,            0.020597,          8.2052e-05,          8.2052e-05,          8.2052e-05
                 100,             0.02067,           0.0093522,             0.01425,             0.82011,             0.82099,             0.87312,             0.68181,            0.018311,           0.0046912,            0.021162,          8.1709e-05,          8.1709e-05,          8.1709e-05
                 101,            0.020926,           0.0093647,            0.013772,              0.8212,             0.81477,             0.87244,             0.69162,            0.017991,           0.0046603,            0.020805,          8.1363e-05,          8.1363e-05,          8.1363e-05
                 102,            0.020483,           0.0090448,            0.013666,             0.84452,             0.81576,             0.88421,              0.7018,             0.01793,           0.0045597,            0.020609,          8.1014e-05,          8.1014e-05,          8.1014e-05
                 103,            0.020582,           0.0094084,            0.013469,             0.83349,             0.84195,             0.89233,             0.70204,            0.018478,           0.0046626,            0.018357,          8.0663e-05,          8.0663e-05,          8.0663e-05
                 104,            0.020281,           0.0093192,            0.013251,             0.80626,             0.80815,             0.86697,             0.68215,            0.018187,           0.0046209,            0.021874,           8.031e-05,           8.031e-05,           8.031e-05
                 105,            0.020371,           0.0091436,            0.013434,             0.88054,             0.76317,             0.87789,             0.68569,            0.018286,           0.0046646,            0.020166,          7.9954e-05,          7.9954e-05,          7.9954e-05
                 106,            0.020363,           0.0089494,            0.013379,             0.80114,             0.82199,             0.87247,             0.68872,            0.018364,           0.0046672,             0.02099,          7.9595e-05,          7.9595e-05,          7.9595e-05
